Title,Artist,ReleaseDate,Lyrics,Genres,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,SwearCount,SentimentAverage,SwearlessSentimentAverage
Who Says,Selena Gomez & The Scene,2011-01-01,"[Intro]
I wouldn't wanna be anybody else
Hey

[Verse 1]
You made me insecure
Told me I wasn't good enough
But who are you to judge
When you're a diamond in the rough?
I'm sure you got some things
You'd like to change about yourself
But when it comes to me
I wouldn't wanna be anybody else

[Pre-Chorus]
Na, na, na, na, na, na, na, na, na
Na, na, na, na, na, na, na, na, na
I'm no beauty queen, I'm just beautiful me
Na, na, na, na, na, na, na, na, na
Na, na, na, na, na, na, na, na, na
You've got every right to a beautiful life
C'mon

[Chorus]
Who says?
Who says you're not perfect?
Who says you're not worth it?
Who says you're the only one that's hurting?
Trust me, that's the price of beauty
Who says you're not pretty?
Who says you're not beautiful?
Who says?

[Verse 2]
It's such a funny thing
How nothing's funny when it's you
You tell 'em what you mean
But they keep whiting out the truth
It's like the work of art
That never gets to see the light
Keep you beneath the stars
Won't let you touch the sky

[Pre-Chorus]
Na, na, na, na, na, na, na, na, na
Na, na, na, na, na, na, na, na, na
I'm no beauty queen, I'm just beautiful me
Na, na, na, na, na, na, na, na, na
Na, na, na, na, na, na, na, na, na
You've got every right to a beautiful life
C'mon

[Chorus]
Who says?
Who says you're not perfect?
Who says you're not worth it?
Who says you're the only one that's hurting?
Trust me, that's the price of beauty
Who says you're not pretty?
Who says you're not beautiful?
Who says?

[Bridge]
Who says you're not star potential?
Who says you're not presidential?
Who says you can't be in movies?
Listen to me, listen to me
Who says you don't pass the test?
Who says you can't be the best?
Who said, who said?
Would you tell me who said that?
Yeah, who said?

[Chorus]
Who says?
Who says you're not perfect? (Yeah)
Who says you're not worth it? (Yeah, yeah)
Who says you're the only one that's hurting?
Trust me, that's the price of beauty (Hey, yeah, beauty)
Who says you're not pretty? (Who said?)
Who says you're not beautiful? (I'm just beautiful me)
Who says?

[Outro]
Who says you're not perfect?
Who says you're not worth it?
Who says you're the only one that's hurting?
Trust me, that's the price of beauty (yeah)
Who says you're not pretty? (Who says you're not beautiful?)
Who says you're not beautiful?
Who says?","['dance pop', 'pop', 'post-teen pop', 'viral pop']",75,0.0843,0.682,0.927,0.0,0.149,-2.915,0.0479,0.7440000000000001,101.01899999999999,0,0.32752613240418116,0.32752613240418116
Who Says You Can't Go Home,Bon Jovi,2005-01-01,"[Verse 1]
I spent 20 years trying to get out of this place
I was looking for something I couldn't replace
I was running away from the only thing I've ever known
Like a blind dog without a bone
I was a gypsy lost in the twilight zone
I hijacked a rainbow and crashed into a pot of gold
I been there, done that and I ain't looking back on the seeds I've sown
Saving dimes, spending too much time on the telephone
Who says you can't go home

[Chorus]
Who says you can't go home
There's only one place they call me one of their own
Just a hometown boy, born a rolling stone, who says you can't go home
Who says you can't go back, been all around the world and as a matter of fact
There's only one place left I want to go, who says you can't go home
It's alright, it's alright, it's alright, it's alright, its alright

[Verse 2]
I went as far as I could, I tried to find a new face
There isn't one of these lines that I would erase
I lived a million miles of memories on that road
With every step I take I know that I'm not alone
You take the home from the boy, but not the boy from his home
These are my streets, the only life I've ever known
Who says you can't go home

[Chorus]
Who says you can't go home
There's only one place they call me one of their own
Just a hometown boy, born a rolling stone, who says you can't go home
Who says you can't go back, been all around the world and as a matter of fact
There's only one place left I want to go, who says you can't go home
It's alright, it's alright, it's alright, it's alright, its alright

[Verse 3]
I been there, done thatand I ain't looking that
It's been a long long road
Feels like I never left, that's how the story goes
It doesn't matter where you are, it doesn't matter where you go
If it's a million miles aways or just a mile up the road
Take it in, take it with you when you go
Who says you can't go home

[Chorus]
Who says you can't go home
There's only one place they call me one of their own
Just a hometown boy, born a rolling stone, who says you can't go home
Who says you can't go back, been all around the world and as a matter of fact
There's only one place left I want to go, who says you can't go home
It's alright, it's alright, it's alright, it's alright, its alright
It's alright, it's alright, it's alright, it's alright, its alright
Who says you can't go home
Who says you can't go home","['glam metal', 'rock']",57,0.0437,0.537,0.885,0.0,0.27399999999999997,-3.641,0.0343,0.802,131.69799999999998,0,0.03125,0.03125
Why Don't You And I,Santana,2002-09-30,"[Verse 1: Chad Kroeger]
Since the moment I spotted you
Like walking round with little wings on my shoes
My stomach's filled with the butterflies
Ooh, and it's alright
Bouncing 'round from cloud to cloud
I got the feeling like I'm never gonna come down
If I said I didn't like it, then you know I'd lied, ooh

[Pre-Chorus: Chad Kroeger]
But every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

[Chorus: Chad Kroeger]
So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""

[Verse 2: Chad Kroeger]
When's this fever going to break?
I think I've handled more than any man can take
I'm like a love-sick puppy chasing you around
Ooh, and it's alright
Bouncing 'round from cloud to cloud
I got the feeling like I'm never gonna come down
If said I didn't like it, then you know I'd lied, ooh

[Pre-Chorus: Chad Kroeger]
Every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

[Chorus: Chad Kroeger]
So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""

[Bridge: Chad Kroeger]
Slowly, I begin to realize, this is never gonna end
Right about the same time you walk by
And I say, ""Oh, here we go again, oh""

[Pre-Chorus: Chad Kroeger]
Every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

[Chorus: Chad Kroeger]
So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""

[Chorus: Chad Kroeger]
So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""","['blues rock', 'classic rock', 'rock']",54,0.136,0.495,0.894,0.0,0.106,-4.89,0.102,0.777,168.062,0,0.0234375,0.0234375
Wide Awake,Katy Perry,2012-03-12,"[Intro]
I'm wide awake
I'm wide awake
I'm wide awake

[Verse 1]
Yeah, I was in the dark
I was falling hard
With an open heart (I'm wide awake)
How did I read the stars so wrong? (I'm wide awake)
And now it’s clear to me
That everything you see
Ain’t always what it seems (I'm wide awake)
Yeah, I was dreaming for so long

[Pre-Chorus]
I wish I knew then, what I know now
Wouldn’t dive in, wouldn’t bow down
Gravity hurts, you made it so sweet
‘Til I woke up on, on the concrete

[Chorus]
Falling from cloud nine
Crashing from the high
I'm letting go tonight
Yeah, I'm falling from cloud nine

[Verse 2]
I'm wide awake
Not losing any sleep
I picked up every piece
And landed on my feet (I'm wide awake)
Need nothing to complete myself, no (I'm wide awake)
Yeah, I am born again
Out of the lion's den
I don't have to pretend (And it's too late)
The story's over now, the end

[Pre-Chorus]
I wish I knew then, what I know now
Wouldn't dive in, wouldn't bow down
Gravity hurts, you made it so sweet
'Til I woke up on, on the concrete

[Chorus]
Falling from cloud nine (It was out of the blue, I'm)
Crashing from the high
I'm letting go tonight (Yeah, I'm letting you go, I'm)
I'm falling from cloud nine (I'm wide awake)

[Bridge]
Thunder rumbling
Castles crumbling (I'm wide awake)
I am trying to hold on (I'm wide awake)
God knows that I tried
Seeing the bright side (I'm wide awake)
But I'm not blind anymore

[Interlude]
I'm wide awake
I'm wide awake

[Chorus]
Yeah, I'm falling from cloud nine (It was out of the blue, I'm)
Crashing from the high
You know, I'm letting go tonight (Yeah, I'm letting you go, I'm)
I'm falling from cloud nine

[Outro]
I'm wide awake
I'm wide awake
I'm wide awake
I'm wide awake
I'm wide awake","['dance pop', 'pop', 'post-teen pop']",68,0.0749,0.514,0.6829999999999999,2.64e-06,0.392,-5.099,0.0367,0.575,159.814,0,-0.014423076923076924,-0.014423076923076924
Wildest Dreams,Taylor Swift,2014-10-27,"[Verse 1]
He said, ""Let's get out of this town
Drive out of this city, away from the crowds""
I thought, ""Heaven can't help me now""
Nothing lasts forever
But this is gonna take me down

[Pre-Chorus 1]
He's so tall and handsome as hell
He's so bad, but he does it so well
I can see the end as it begins
My one condition is

[Chorus]
Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your
Wildest dreams, ah-aah, haa
Wildest dreams, ah-aah, haa

[Verse 2]
I said, ""No one has to know what we do""
His hands are in my hair, his clothes are in my room
And his voice is a familiar sound
Nothing lasts forever
But this is gettin' good now

[Pre-Chorus 2]
He's so tall and handsome as hell
He's so bad, but he does it so well
And when we've had our very last kiss
My last request, it is

[Chorus]
Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your
Wildest dreams, ah-aah haa (ah-aah haa)
Wildest dreams, ah-aah haa

[Bridge]
You'll see me in hindsight, tangled up with you all night
Burnin' it down
Someday when you leave me, I'd bet these memories
Follow you around
You'll see me in hindsight, tangled up with you all night
Burning (burning) it (it) down (down)
Someday when you leave me, I'll bet these memories
Follow (follow) you (you) around (around)
(Follow you around)

[Breakdown]
Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just pretend

[Chorus]
Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your (pretend, just pretend)
Wildest dreams, ah-aah, ha (ah-aah-aah-aah-aah-ha)
In your wildest dreams, ah-aah, ha
Even if it's just in your
Wildest dreams, ah-aah, ha
In your wildest dreams, ah-aah, ha","['pop', 'post-teen pop']",66,0.0709,0.5529999999999999,0.664,0.0056,0.106,-7.417000000000001,0.0741,0.467,140.06,0,0.10837438423645321,0.10837438423645321
Wild Ones,Flo Rida,2012-06-22,"[Chorus: Sia]
Hey, I heard you are a wild one
Oooh
If I took you home, it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey, I heard you like the wild ones (Wild ones, wild ones)
Oooh

[Verse 1: Flo Rida]
I like crazy, foolish, stupid
Party going wild, fist pumping music
I might lose it
Glass to the roof
That's how we does it
I don't care tonight
She don't care we like
Almost dared the right five
Ready to get live
Ain't no surprise
Take me so high
Jump and nose dive
Surfing the crowd
Oooh-ooohh
Said I gotta be the man
I'm the head of my band
Mic check one two-oooh
Shut 'em down in the club while the playboy does
And they all get loose, loose
After bottle, we all get bent then again tomorrow
Gotta break loose cause that's the motto
Club shut down: a hundred super models

[Chorus: Sia]
Hey, I heard you are a wild one
Oooh
If I took you home, it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey, I heard you like the wild ones (Wild ones, wild ones)
Oooh

[Verse 2: Flo Rida]
Party rocker, fa' sho' stopper
More Chambull, number one club popper
Got a hangover like too much vodka
Can't see me with ten binoculars
So cool
No doubt by the end of the night
Got the clothes coming off
Then I make that move
Somehow, some way, gotta raise the roof, roof
All black shades when the sun come through
Uh-oh, it's on like everything goes
Wild out baby, 'til the freak, it shows
What happens to that body, it's a private show
Stays right here, pri-private show
I like 'em untamed, don't tell me high pain
Tolerance, bottoms up when the champagne
My life, call my hanna to be explain
Do you busy with the bail, we get insane

[Chorus: Sia]
Hey, I heard you are a wild one
Oooh
If I took you home, it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey, I heard you like the wild ones (Wild ones, wild ones)
Oooh

[Bridge 1: Sia]
I am a wild one
Break me in
Saddle me up and lets begin
I am a wild one
Tame me now
Running with wolves
And I'm on the prowl

[Bridge 2: Flo Rida]
Show you another side of me
A side you would never thought you would see
Tear up that body
Dominate you 'til you've had enough
I can't lie
The wilds don't lie

[Chorus: Sia]
Hey, I heard you are a wild one
Oooh
If I took you home, it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey, I heard you like the wild ones (Wild ones, wild ones)
Oooh

[Outro: Sia]
I am a wild one; break me in
Saddle me up and let's begin
I am a wild one; tame me now
Running with wolves, and I'm on the prowl","['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",76,0.0991,0.608,0.86,0.0,0.262,-5.324,0.0554,0.43700000000000006,127.075,1,0.0196078431372549,0.02622950819672131
Wild Ones,Flo Rida,2012-06-22,"[Chorus: Sia]
Hey, I heard you are a wild one
Oooh
If I took you home, it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey, I heard you like the wild ones (Wild ones, wild ones)
Oooh

[Verse 1: Flo Rida]
I like crazy, foolish, stupid
Party going wild, fist pumping music
I might lose it
Glass to the roof
That's how we does it
I don't care tonight
She don't care we like
Almost dared the right five
Ready to get live
Ain't no surprise
Take me so high
Jump and nose dive
Surfing the crowd
Oooh-ooohh
Said I gotta be the man
I'm the head of my band
Mic check one two-oooh
Shut 'em down in the club while the playboy does
And they all get loose, loose
After bottle, we all get bent then again tomorrow
Gotta break loose cause that's the motto
Club shut down: a hundred super models

[Chorus: Sia]
Hey, I heard you are a wild one
Oooh
If I took you home, it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey, I heard you like the wild ones (Wild ones, wild ones)
Oooh

[Verse 2: Flo Rida]
Party rocker, fa' sho' stopper
More Chambull, number one club popper
Got a hangover like too much vodka
Can't see me with ten binoculars
So cool
No doubt by the end of the night
Got the clothes coming off
Then I make that move
Somehow, some way, gotta raise the roof, roof
All black shades when the sun come through
Uh-oh, it's on like everything goes
Wild out baby, 'til the freak, it shows
What happens to that body, it's a private show
Stays right here, pri-private show
I like 'em untamed, don't tell me high pain
Tolerance, bottoms up when the champagne
My life, call my hanna to be explain
Do you busy with the bail, we get insane

[Chorus: Sia]
Hey, I heard you are a wild one
Oooh
If I took you home, it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey, I heard you like the wild ones (Wild ones, wild ones)
Oooh

[Bridge 1: Sia]
I am a wild one
Break me in
Saddle me up and lets begin
I am a wild one
Tame me now
Running with wolves
And I'm on the prowl

[Bridge 2: Flo Rida]
Show you another side of me
A side you would never thought you would see
Tear up that body
Dominate you 'til you've had enough
I can't lie
The wilds don't lie

[Chorus: Sia]
Hey, I heard you are a wild one
Oooh
If I took you home, it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey, I heard you like the wild ones (Wild ones, wild ones)
Oooh

[Outro: Sia]
I am a wild one; break me in
Saddle me up and let's begin
I am a wild one; tame me now
Running with wolves, and I'm on the prowl","['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",76,0.0991,0.608,0.86,0.0,0.262,-5.324,0.0554,0.43700000000000006,127.075,1,0.0196078431372549,0.02622950819672131
Winter Wonderland,Tony Bennett,1968-11-06,"Sleigh bells ring, are you listening
In the lane, snow is glistening
A beautiful sight
We're happy tonight
Walking in a winter wonderland

Gone stray is the bluebird
Here to stay is a new bird
He sings a love song
As we go along
Walking in a winter wonderland

In the meadow we can build a snowman
Then pretend that he is Parson Brown

He'll say: Are you married?
We'll say: No man
But you can do the job
When you're in town

Later on, we'll conspire
As we dream by the fire
To face unafraid
The plans that we've made
Walking in a winter wonderland

In the meadow we can build a snowman
And pretend that he's a circus clown
We'll have lots of fun with mister snowman
Until the other kiddies knock him down

When it snows, ain't it thrilling
Though your nose gets a chilling
We'll frolic and play, the Eskimo way
Just walking, talking
Hand in hand in a crazy winter wonderland","['adult standards', 'easy listening', 'vocal jazz']",77,0.9640000000000001,0.217,0.267,0.111,0.172,-15.715,0.0331,0.20800000000000002,78.416,0,0.033707865168539325,0.033707865168539325
Winter Wonderland,Tony Bennett,1968-11-06,"Sleigh bells ring, are you listening
In the lane, snow is glistening
A beautiful sight
We're happy tonight
Walking in a winter wonderland

Gone stray is the bluebird
Here to stay is a new bird
He sings a love song
As we go along
Walking in a winter wonderland

In the meadow we can build a snowman
Then pretend that he is Parson Brown

He'll say: Are you married?
We'll say: No man
But you can do the job
When you're in town

Later on, we'll conspire
As we dream by the fire
To face unafraid
The plans that we've made
Walking in a winter wonderland

In the meadow we can build a snowman
And pretend that he's a circus clown
We'll have lots of fun with mister snowman
Until the other kiddies knock him down

When it snows, ain't it thrilling
Though your nose gets a chilling
We'll frolic and play, the Eskimo way
Just walking, talking
Hand in hand in a crazy winter wonderland","['adult standards', 'easy listening', 'vocal jazz']",77,0.9640000000000001,0.217,0.267,0.111,0.172,-15.715,0.0331,0.20800000000000002,78.416,0,0.033707865168539325,0.033707865168539325
Witch Doctor,Chris Classic,2007-11-20,"Dj:
Yeah! In The Place To Be!
Chipmunks On The M I C!
Witch Doctor!
Everybody Can They Do It!
(can they do it)
Come On People Let's Get To It!
(let's get to it)
Come On Shake, Come On Roll!
Everybody Hit The Floor!
Come On Shake, Come On Roll!
With The Chipmunks Here We Go!

Alvin:
I Told The Witch Doctor I Was In Love With You!
I Told The Witch Doctor You Didn't Love Me Too!
And Then The Witch Doctor He Told Me What To Do!
He Said That:

Ooh to the eeh the ooh the ahah to the ting to the tang the wallawalla bingbang
Ooh to the eeh the ooh the ahah ting tang wallawalla bingbang
Ooh to the eeh the ooh the ahah to the ting to the tang the wallawalla bingbang
Ooh to the eeh the ooh the ahah ting tang wallawalla bingbang

Alvin:
Yo dj pump this party!

Dj:
Everybody Can They Do It! (go! go! go! go!)
(can they do it)
Come On People Let's Get To It! (go! go! go! go!)
(let's get to it)
Come On Shake, Come On Roll!
Everybody Hit The Floor!
Come On Shake, Come On Roll!
With The Chipmunks Here We Go!
Alvin! simon! theadore!

Simon:
I Told The Witch Doctor You Didn't Love Me True
I Told The Witch Doctor You Didn't Love Me Nice
And Then The Witch Doctor He Gave Me This Advice
He Said to

Dj:
Ooh Eeh(Yeah) Come on Ooh Aah

Chipmunks:
Ooh to the eeh the ooh the ahah to the ting to the tang the wallawalla bingbang
Ooh to the eeh the ooh the ahah ting tang wallawalla bingbang
Ooh to the eeh the ooh the ahah to the ting to the tang the wallawalla bingbang
Ooh to the eeh the ooh the ahah ting tang wallawalla bingbang

Girls:
Ya You've Been Keeping Love From Me
And That's Not Very Smart! (not very smart)
So I Went Out And Found Myself Someone
Who'd Tell Me How To Win Your Heart!
(Whoa! Yeah!)

Theodore;
My Friend The Witch Doctor He Told Me What To Say
My Friend The Witch Doctor He Told Me What To Do
I Know That You'll Be Mine When I Say This To You Whoa! Oh Baby Baby!

Dj:
Everybody Can They Do It! (go! go! go! go!)
(can they do it)
Come On People Let's Get To It! (go! go! go! go!)
(let's get to it)
Come On Shake, Come On Roll!
Everybody Hit The Floor!
Come On Shake, Come On Roll!
With The Chipmunks Here We Go!

Chipmunks:
Ooh to the eeh the ooh the ahah to the ting to the tang the wallawalla bingbang
Ooh to the eeh the ooh the ahah ting tang wallawalla bingbang

Ooh to the eeh the ooh the ahah to the ting to the tang the walla walla bingbang
Ooh to the eeh the ooh the ahah ting tang wallawalla bingbang

Ooh to the eeh the ooh the ahah to the ting to the tang the wallawalla bingbang
Ooh to the eeh the ooh the ahah ting tang wallawalla bingbang

Ooh to the eeh the ooh the ahah to the ting to the tang the walla walla bingbang
Ooh to the eeh the ooh the ahah ting tang wallawalla bingbang",['wrestling'],47,0.0512,0.8320000000000001,0.9279999999999999,0.00022400000000000002,0.0658,-4.5889999999999995,0.0571,0.7879999999999999,126.046,0,0.10067114093959731,0.10067114093959731
Without Me,Halsey,2018-10-04,"[Verse 1]
Found you when your heart was broke
I filled your cup until it overflowed
Took it so far to keep you close (Keep you close)
I was afraid to leave you on your own

[Pre-Chorus]
I said I'd catch you if you fall (Fall)
And if they laugh, then fuck 'em all (All)
And then I got you off your knees
Put you right back on your feet
Just so you could take advantage of me

[Chorus]
Tell me, how's it feel sittin' up there?
Feelin' so high, but too far away to hold me
You know I'm the one who put you up there
Name in the sky, does it ever get lonely?
Thinking you could live without me
Thinking you could live without me
Baby, I'm the one who put you up there
I don't know why (Yeah, I don't know why)
Thinking you could live without me
Live without me
Baby, I'm the one who put you up there
I don't know why (I don't know why, yeah, yeah)

[Verse 2]
Gave love 'bout a hundred tries (Hundred tries)
Just running from the demons in your mind
Then I took yours and made 'em mine (Mine)
I didn't notice 'cause my love was blind

[Pre-Chorus]
Said I'd catch you if you fall (Fall)
And if they laugh, then fuck 'em all (All)
And then I got you off your knees
Put you right back on your feet
Just so you could take advantage of me

[Chorus]
Tell me, how's it feel sittin' up there?
Feelin' so high but too far away to hold me
You know I'm the one who put you up there
Name in the sky, does it ever get lonely?
Thinking you could live without me
Thinking you could live without me
Baby, I'm the one who put you up there
I don't know why (Yeah, I don't know why)
Thinking you could live without me
Live without me
Baby, I'm the one who put you up there
I don't know why, yeah

[Bridge]
You don't have to say just what you did (What you did)
I already know (I know)
I had to go and find out from them (Oh-woah)
So tell me, how's it feel? (Oh-woah)

[Chorus]
Tell me, how's it feel sittin' up there?
Feelin' so high, but too far away to hold me
You know I'm the one who put you up there
Name in the sky, does it ever get lonely?
Thinking you could live without me
Thinking you could live without me
Baby, I'm the one who put you up there
I don't know why (Yeah, I don't know why)","['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",89,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,0.0705,0.5329999999999999,136.041,2,-0.0045045045045045045,0.031818181818181815
Without You,Zara Larsson,2017-03-17,"[Verse 1]
I feel so happy
Happy that I'm free
And I can see things
Things I couldn't see

[Pre-Chorus]
I can be out every night (yeah, yeah, yeah)
No one else holdin' me down (yeah, yeah, yeah)
I can do just what I like (yeah, yeah, yeah)

[Chorus]
But I can't fall in love without you
I can't fall in love without you
I can't fall in love without you
I can't fall in love without you
Please don't fall in love without me

[Verse 2]
I hope you're sorry
Can't find the words to say
Hope you're always worried
Worryin' 'bout me

[Pre-Chorus]
Don't you think I give a fuck? (yeah, yeah, yeah)
Give a fuck 'bout who you fuck? (yeah, yeah, yeah)
But I hope you can't get it up (yeah, yeah, yeah)

[Chorus]
'Cause I can't fall in love without you
I can't fall in love without you
I can't fall in love without you
I can't fall in love without you
Please don't fall in love without me

[Outro]
(Ooh, ooh)
I can't fall in love without you
(Ooh, ooh)
I can't fall in love without you
So please don't fall in love without me","['dance pop', 'edm', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",76,0.784,0.485,0.332,0.000122,0.146,-9.244,0.0338,0.273,130.813,3,0.472,0.5819672131147541
Boy With Luv,BTS,2019-07-02,"[防彈少年團 Lights 歌詞]

[Verse 1: Jungkook, V]
電話やline を返せない日曜
何も手につけれないよ
たまにだけど嫌になるよ
今が少し怖くなるんだ

[Pre-chorus: Jimin, Jin]
でも誰かを救える気もするんだ
君の声は聞こえてる
喧騒の中で時が止まる
君と音で繋がる woah

[Chorus: Jungkook, V]
目を閉じてみれば
暗闇の中で your light, woah
照らしてくれるから
恐れず歩める you & I, woah

[Post-chorus: Jin, Jimin]
You’re my light, you’re my light
いつだって
僕の心に差し込む
You’re my light, you’re my light
どんなに
離れていても届いてる

[Verse 2: J-Hope]
痛みを知った天使達
傷だらけの翼で飛ぶthrough the night
Every time I’m thinking about love
Every time I’m thinking about love
明るいだけの曲は聴きたくはない
孤独と向き合い今を彩りたい
何かを失い何かを得て今日も何か求めてる

[Pre-chorus: Jungkook, V]
そう変わること信じてるんだ
誰だって完璧じゃない
この瞬間さえも意味がある
そして音で繋がる woah

[Chorus: Jin, Jimin]
目を閉じてみれば
暗闇の中で my light, woah
照らしてあげるから
恐れず歩もう you & I, woah

[Post-chorus: Jungkook, V]
I’m your light, I’m your light
いつだって
君の心に差し込む
I’m your light, I’m your light
どんなに
離れていても届ける

[Verse 3:  SUGA, RM]
眠れない夜なんて
あり得ないと思ってた
でも嘘じゃないみたいだ
そしてまたget stronger
愛って何だろう？
答えがもしそこにあるなら
すぐ知りたい
I’m breaking down そんな中光が見える
どんな辛い夜さえも朝は来る
乗り越えるんだ未来さえも
もう止まらないよ
幸せの価値なんて自分で決めてしまえばいいんじゃない
そしてまた今日もgrow up

[Pre-chorus: Jimin, Jungkook]
でも弱さを見せる時もある
ありのままでいいのさ
もう自分に嘘はつかないで
全て音で繋がる, woah

[Chorus: Jin, V]
目を閉じてみれば
暗闇の中で your light, woah
照らしてくれるから
恐れず歩める you & I, woah

[Post-chorus: Jungkook, Jimin]
You’re my light, you’re my light
いつだって
僕の心に差し込む
You’re my light, you’re my light
どんなに

[Outro: Jimin, V]
離れていても届いてる
離れていても届いてる","['k-pop', 'k-pop boy group']",76,0.11199999999999999,0.625,0.6629999999999999,0.0,0.105,-5.115,0.0302,0.39799999999999996,98.99799999999999,0,0.08695652173913043,0.08695652173913043
Wolves,Selena Gomez,2017-10-25,"[Verse 1]
In your eyes, there's a heavy blue
One to love, and one to lose
Sweet divine, a heavy truth
Water or wine, don't make me choose

[Pre-Chorus]
I wanna feel the way that we did that summer night, night
Drunk on a feeling, alone with the stars in the sky

[Chorus]
I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you

[Drop]
To get to you
To get to you

[Verse 2]
Your fingertips trace my skin
To places I have never been
Blindly, I am following
Break down these walls and come on in

[Pre-Chorus]
I wanna feel the way that we did that summer night, night
Drunk on a feeling, alone with the stars in the sky

[Chorus]
I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you

[Drop]
To get to you
To get to you

[Chorus]
I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you","['dance pop', 'pop', 'post-teen pop']",84,0.124,0.7240000000000001,0.804,0.0,0.204,-4.614,0.0448,0.306,124.98700000000001,0,-0.03529411764705882,-0.03529411764705882
It’s The Most Wonderful Time Of The Year,Amy Grant,1992,"It's the most wonderful time of the year
With the kids jingle-belling
And everyone telling you be of good cheer
It's the most wonderful time of the year

It's the hap-happiest season of all
With those holiday greetings and gay happy meetings
When friend come to call
It's the hap-happiest season of all

There'll be parties for hosting
Marshmallows for toasting
And carolling out in the snow
There'll be scary ghost story
And tales of glories of Christmas long, long ago

It's the most wonderful time of the year
There'll be much mistletoe-ing and hearts will be glowing
When love ones are near
It's the most wonderful time of the year
There'll be much mistletoe-ing and hearts will be glowing
When love ones are near
It's the most wonderful time
It's the most wonderful time
It's the most wonderful time of the year","['adult standards', 'christian alternative rock', 'christian music']",51,0.8079999999999999,0.25,0.409,0.0,0.102,-7.546,0.0327,0.431,200.386,0,0.6,0.6
